date,Battery,
2025-04-05T20,-454,1958999
2025-04-05T21,-847,1958152
2025-04-05T22,-697,1957455
2025-04-05T23,-197,1957258
2025-04-06T00,234,1957492
2025-04-06T01,680,1958172
2025-04-06T02,1622,1959794
2025-04-06T03,2506,1962300
2025-04-06T04,2453,1964753
2025-04-06T05,2189,1966942
2025-04-06T06,971,1967913
2025-04-06T07,577,1968490
2025-04-06T08,620,1969110
2025-04-06T09,321,1969431
2025-04-06T10,368,1969799
2025-04-06T11,387,1970186
2025-04-06T12,1099,1971285
2025-04-06T13,2132,1973417
2025-04-06T14,1554,1974971
2025-04-06T15,210,1975181
2025-04-06T16,-464,1974717
2025-04-06T17,-549,1974168
2025-04-06T18,-826,1973342
2025-04-06T19,-757,1972585
2025-04-06T20,-879,1971706
2025-04-06T21,-794,1970912
2025-04-06T22,-507,1970405
2025-04-06T23,-350,1970055
2025-04-07T00,270,1970325
2025-04-07T01,2339,1972664
2025-04-07T02,5728,1978392
2025-04-07T03,5473,1983865
2025-04-07T04,3560,1987425
2025-04-07T05,2268,1989693
2025-04-07T06,493,1990186
2025-04-07T07,-88,1990098
2025-04-07T08,179,1990277
2025-04-07T09,-80,1990197
2025-04-07T10,59,1990256
2025-04-07T11,560,1990816
2025-04-07T12,2254,1993070
2025-04-07T13,2038,1995108
2025-04-07T14,917,1996025
2025-04-07T15,625,1996650
2025-04-07T16,70,1996720
2025-04-07T17,-380,1996340
2025-04-07T18,-368,1995972
2025-04-07T19,-701,1995271
2025-04-07T20,-1028,1994243
2025-04-07T21,-1063,1993180
2025-04-07T22,-644,1992536
2025-04-07T23,-628,1991908
2025-04-08T00,229,1992137
2025-04-08T01,3895,1996032
2025-04-08T02,6554,2002586
2025-04-08T03,4558,2007144
2025-04-08T04,2762,2009906
2025-04-08T05,2229,2012135
2025-04-08T06,276,2012411
2025-04-08T07,119,2012530
2025-04-08T08,-35,2012495
2025-04-08T09,-234,2012261
2025-04-08T10,-289,2011972
2025-04-08T11,335,2012307
2025-04-08T12,2725,2015032
2025-04-08T13,2453,2017485
2025-04-08T14,629,2018114
2025-04-08T15,47,2018161
2025-04-08T16,-169,2017992
2025-04-08T17,-480,2017512
2025-04-08T18,-498,2017014
2025-04-08T19,-449,2016565
2025-04-08T20,-494,2016071
2025-04-08T21,-426,2015645
2025-04-08T22,-378,2015267
2025-04-08T23,-152,2015115
2025-04-09T00,776,2015891
2025-04-09T01,4529,2020420
2025-04-09T02,4224,2024644
2025-04-09T03,2717,2027361
2025-04-09T04,2328,2029689
2025-04-09T05,1984,2031673
2025-04-09T06,484,2032157
2025-04-09T07,174,2032331
2025-04-09T08,-69,2032262
2025-04-09T09,-296,2031966
2025-04-09T10,-293,2031673
2025-04-09T11,107,2031780
2025-04-09T12,1309,2033089
2025-04-09T13,1335,2034424
2025-04-09T14,588,2035012
2025-04-09T15,124,2035136
2025-04-09T16,-336,2034800
2025-04-09T17,-381,2034419
2025-04-09T18,-271,2034148
2025-04-09T19,-163,2033985
2025-04-09T20,-365,2033620
2025-04-09T21,-385,2033235
2025-04-09T22,-286,2032949
2025-04-09T23,-207,2032742
2025-04-10T00,665,2033407
2025-04-10T01,4513,2037920
2025-04-10T02,4959,2042879
2025-04-10T03,3152,2046031
2025-04-10T04,2210,2048241
2025-04-10T05,1579,2049820
2025-04-10T06,393,2050213
2025-04-10T07,177,2050390
2025-04-10T08,20,2050410
2025-04-10T09,-15,2050395
2025-04-10T10,63,2050458
2025-04-10T11,218,2050676
2025-04-10T12,1797,2052473
2025-04-10T13,2424,2054897
2025-04-10T14,399,2055296
2025-04-10T15,126,2055422
2025-04-10T16,-422,2055000
2025-04-10T17,-506,2054494
2025-04-10T18,-715,2053779
2025-04-10T19,-535,2053244
2025-04-10T20,-662,2052582
2025-04-10T21,-317,2052265
2025-04-10T22,-287,2051978
2025-04-10T23,-200,2051778
2025-04-11T00,1182,2052960
2025-04-11T01,5453,2058413
2025-04-11T02,5164,2063577
2025-04-11T03,3300,2066877
2025-04-11T04,2734,2069611
2025-04-11T05,1586,2071197
2025-04-11T06,561,2071758
2025-04-11T07,37,2071795
2025-04-11T08,112,2071907
2025-04-11T09,10,2071917
2025-04-11T10,44,2071961
2025-04-11T11,409,2072370
2025-04-11T12,2803,2075173
2025-04-11T13,2198,2077371
2025-04-11T14,194,2077565
2025-04-11T15,-149,2077416
2025-04-11T16,-595,2076821
2025-04-11T17,-419,2076402
2025-04-11T18,-502,2075900
2025-04-11T19,-472,2075428
2025-04-11T20,-496,2074932
2025-04-11T21,-286,2074646
2025-04-11T22,-525,2074121
2025-04-11T23,-326,2073795
2025-04-12T00,1111,2074906
2025-04-12T01,5089,2079995
2025-04-12T02,5285,2085280
2025-04-12T03,3303,2088583
2025-04-12T04,2500,2091083
2025-04-12T05,1771,2092854
2025-04-12T06,342,2093196
2025-04-12T07,254,2093450
2025-04-12T08,12,2093462
2025-04-12T09,98,2093560
2025-04-12T10,75,2093635
2025-04-12T11,26,2093661
2025-04-12T12,842,2094503
2025-04-12T13,930,2095433
2025-04-12T14,328,2095761
2025-04-12T15,-96,2095665
2025-04-12T16,-571,2095094
2025-04-12T17,-908,2094186
2025-04-12T18,-989,2093197
2025-04-12T19,-880,2092317
2025-04-12T20,-1041,2091276
2025-04-12T21,-795,2090481
2025-04-12T22,-690,2089791
2025-04-12T23,-242,2089549
2025-04-13T00,663,2090212
2025-04-13T01,2638,2092850
2025-04-13T02,4872,2097722
2025-04-13T03,3867,2101589
2025-04-13T04,2266,2103855
2025-04-13T05,1740,2105595
2025-04-13T06,480,2106075
2025-04-13T07,265,2106340
2025-04-13T08,86,2106426
2025-04-13T09,116,2106542
2025-04-13T10,208,2106750
2025-04-13T11,153,2106903
2025-04-13T12,663,2107566
2025-04-13T13,768,2108334
2025-04-13T14,384,2108718
2025-04-13T15,45,2108763
2025-04-13T16,-384,2108379
2025-04-13T17,-597,2107782
2025-04-13T18,-568,2107214
2025-04-13T19,-680,2106534
2025-04-13T20,-670,2105864
2025-04-13T21,-777,2105087
2025-04-13T22,-657,2104430
2025-04-13T23,-255,2104175
2025-04-14T00,934,2105109
2025-04-14T01,4251,2109360
2025-04-14T02,4801,2114161
2025-04-14T03,3238,2117399
2025-04-14T04,2382,2119781
2025-04-14T05,1146,2120927
2025-04-14T06,459,2121386
2025-04-14T07,203,2121589
2025-04-14T08,-39,2121550
2025-04-14T09,-107,2121443
2025-04-14T10,-91,2121352
2025-04-14T11,316,2121668
2025-04-14T12,1250,2122918
2025-04-14T13,1644,2124562
2025-04-14T14,521,2125083
2025-04-14T15,59,2125142
2025-04-14T16,-269,2124873
2025-04-14T17,-483,2124390
2025-04-14T18,-415,2123975
2025-04-14T19,-372,2123603
2025-04-14T20,-341,2123262
2025-04-14T21,-463,2122799
2025-04-14T22,-25,2122774
2025-04-14T23,364,2123138
2025-04-15T00,1570,2124708
2025-04-15T01,5067,2129775
2025-04-15T02,5921,2135696
2025-04-15T03,3485,2139181
2025-04-15T04,2534,2141715
2025-04-15T05,1194,2142909
2025-04-15T06,184,2143093
2025-04-15T07,-63,2143030
2025-04-15T08,3,2143033
2025-04-15T09,-14,2143019
2025-04-15T10,84,2143103
2025-04-15T11,413,2143516
2025-04-15T12,1851,2145367
2025-04-15T13,2665,2148032
2025-04-15T14,513,2148545
2025-04-15T15,-339,2148206
2025-04-15T16,-475,2147731
2025-04-15T17,-288,2147443
2025-04-15T18,-1004,2146439
2025-04-15T19,-699,2145740
2025-04-15T20,-666,2145074
2025-04-15T21,-375,2144699
2025-04-15T22,-273,2144426
2025-04-15T23,-227,2144199
2025-04-16T00,360,2144559
2025-04-16T01,4855,2149414
2025-04-16T02,7070,2156484
2025-04-16T03,4154,2160638
2025-04-16T04,2866,2163504
2025-04-16T05,2034,2165538
2025-04-16T06,223,2165761
2025-04-16T07,16,2165777
2025-04-16T08,-56,2165721
2025-04-16T09,-32,2165689
2025-04-16T10,187,2165876
2025-04-16T11,284,2166160
2025-04-16T12,890,2167050
2025-04-16T13,1607,2168657
2025-04-16T14,789,2169446
2025-04-16T15,81,2169527
2025-04-16T16,-709,2168818
2025-04-16T17,-707,2168111
2025-04-16T18,-340,2167771
2025-04-16T19,-488,2167283
2025-04-16T20,-468,2166815
2025-04-16T21,-459,2166356
2025-04-16T22,-314,2166042
2025-04-16T23,-210,2165832
2025-04-17T00,375,2166207
2025-04-17T01,3163,2169370
2025-04-17T02,5117,2174487
2025-04-17T03,3852,2178339
2025-04-17T04,3001,2181340
2025-04-17T05,1989,2183329
2025-04-17T06,729,2184058
2025-04-17T07,96,2184154
2025-04-17T08,44,2184198
2025-04-17T09,-167,2184031
2025-04-17T10,-102,2183929
2025-04-17T11,393,2184322
2025-04-17T12,2315,2186637
2025-04-17T13,1830,2188467
2025-04-17T14,345,2188812
2025-04-17T15,-127,2188685
2025-04-17T16,-333,2188352
2025-04-17T17,-357,2187995
2025-04-17T18,-451,2187544
2025-04-17T19,-469,2187075
2025-04-17T20,-322,2186753
2025-04-17T21,-3,2186750
2025-04-17T22,163,2186913
2025-04-17T23,51,2186964
2025-04-18T00,268,2187232
2025-04-18T01,1461,2188693
2025-04-18T02,4352,2193045
2025-04-18T03,3361,2196406
2025-04-18T04,3044,2199450
2025-04-18T05,2452,2201902
2025-04-18T06,834,2202736
2025-04-18T07,250,2202986
2025-04-18T08,118,2203104
2025-04-18T09,171,2203275
2025-04-18T10,230,2203505
2025-04-18T11,242,2203747
2025-04-18T12,374,2204121
2025-04-18T13,670,2204791
2025-04-18T14,774,2205565
2025-04-18T15,-357,2205208
2025-04-18T16,-462,2204746
2025-04-18T17,-623,2204123
2025-04-18T18,-570,2203553
2025-04-18T19,-441,2203112
2025-04-18T20,-408,2202704
2025-04-18T21,-320,2202384
2025-04-18T22,-201,2202183
2025-04-18T23,699,2202882
2025-04-19T00,1458,2204340
2025-04-19T01,1478,2205818
2025-04-19T02,2715,2208533
2025-04-19T03,3149,2211682
2025-04-19T04,2887,2214569
2025-04-19T05,2342,2216911
2025-04-19T06,919,2217830
2025-04-19T07,143,2217973
2025-04-19T08,-36,2217937
2025-04-19T09,-57,2217880
2025-04-19T10,169,2218049
2025-04-19T11,371,2218420
2025-04-19T12,605,2219025
2025-04-19T13,921,2219946
2025-04-19T14,780,2220726
2025-04-19T15,156,2220882
2025-04-19T16,-67,2220815
2025-04-19T17,-308,2220507
2025-04-19T18,-494,2220013
2025-04-19T19,-565,2219448
2025-04-19T20,-495,2218953
2025-04-19T21,-807,2218146
2025-04-19T22,-600,2217546
2025-04-19T23,-282,2217264
2025-04-20T00,364,2217628
2025-04-20T01,1459,2219087
2025-04-20T02,4081,2223168
2025-04-20T03,3633,2226801
2025-04-20T04,2801,2229602
2025-04-20T05,2194,2231796
2025-04-20T06,829,2232625
2025-04-20T07,310,2232935
2025-04-20T08,480,2233415
2025-04-20T09,852,2234267
2025-04-20T10,573,2234840
2025-04-20T11,737,2235577
2025-04-20T12,573,2236150
2025-04-20T13,858,2237008
2025-04-20T14,602,2237610
2025-04-20T15,-15,2237595
2025-04-20T16,-248,2237347
2025-04-20T17,-535,2236812
2025-04-20T18,-672,2236140
2025-04-20T19,-834,2235306
2025-04-20T20,-498,2234808
2025-04-20T21,-464,2234344
2025-04-20T22,-357,2233987
2025-04-20T23,-202,2233785
2025-04-21T00,123,2233908
2025-04-21T01,3055,2236963
2025-04-21T02,7002,2243965
2025-04-21T03,5446,2249411
2025-04-21T04,3003,2252414
2025-04-21T05,2053,2254467
2025-04-21T06,429,2254896
2025-04-21T07,130,2255026
2025-04-21T08,26,2255052
2025-04-21T09,98,2255150
2025-04-21T10,22,2255172
2025-04-21T11,296,2255468
2025-04-21T12,882,2256350
2025-04-21T13,1051,2257401
2025-04-21T14,776,2258177
2025-04-21T15,-206,2257971
2025-04-21T16,-508,2257463
2025-04-21T17,-663,2256800
2025-04-21T18,-844,2255956
2025-04-21T19,-670,2255286
2025-04-21T20,-625,2254661
2025-04-21T21,-814,2253847
2025-04-21T22,-357,2253490
2025-04-21T23,-27,2253463
2025-04-22T00,644,2254107
2025-04-22T01,4517,2258624
2025-04-22T02,6230,2264854
2025-04-22T03,3808,2268662
2025-04-22T04,2928,2271590
2025-04-22T05,2394,2273984
2025-04-22T06,1182,2275166
2025-04-22T07,-47,2275119
2025-04-22T08,-214,2274905
2025-04-22T09,-34,2274871
2025-04-22T10,-31,2274840
2025-04-22T11,232,2275072
2025-04-22T12,1317,2276389
2025-04-22T13,975,2277364
2025-04-22T14,360,2277724
2025-04-22T15,-244,2277480
2025-04-22T16,-291,2277189
2025-04-22T17,-171,2277018
2025-04-22T18,-370,2276648
2025-04-22T19,-613,2276035
2025-04-22T20,-669,2275366
2025-04-22T21,-45,2275321
2025-04-22T22,5,2275326
2025-04-22T23,507,2275833
2025-04-23T00,1108,2276941
2025-04-23T01,3595,2280536
2025-04-23T02,5651,2286187
2025-04-23T03,3936,2290123
2025-04-23T04,2632,2292755
2025-04-23T05,1843,2294598
2025-04-23T06,955,2295553
2025-04-23T07,426,2295979
2025-04-23T08,-53,2295926
2025-04-23T09,-144,2295782
2025-04-23T10,-180,2295602
2025-04-23T11,168,2295770
2025-04-23T12,1604,2297374
2025-04-23T13,2085,2299459
2025-04-23T14,919,2300378
2025-04-23T15,35,2300413
2025-04-23T16,-363,2300050
2025-04-23T17,-366,2299684
2025-04-23T18,-334,2299350
2025-04-23T19,-593,2298757
2025-04-23T20,-549,2298208
2025-04-23T21,-544,2297664
2025-04-23T22,-564,2297100
2025-04-23T23,-292,2296808
2025-04-24T00,392,2297200
2025-04-24T01,2038,2299238
2025-04-24T02,5144,2304382
2025-04-24T03,4312,2308694
2025-04-24T04,3089,2311783
2025-04-24T05,2453,2314236
2025-04-24T06,1197,2315433
2025-04-24T07,116,2315549
2025-04-24T08,-30,2315519
2025-04-24T09,51,2315570
2025-04-24T10,83,2315653
2025-04-24T11,683,2316336
2025-04-24T12,2668,2319004
2025-04-24T13,2791,2321795
2025-04-24T14,733,2322528
2025-04-24T15,-31,2322497
2025-04-24T16,-511,2321986
2025-04-24T17,-676,2321310
2025-04-24T18,-702,2320608
2025-04-24T19,-696,2319912
2025-04-24T20,-707,2319205
2025-04-24T21,-628,2318577
2025-04-24T22,-525,2318052
2025-04-24T23,264,2318316
2025-04-25T00,495,2318811
2025-04-25T01,2419,2321230
2025-04-25T02,4902,2326132
2025-04-25T03,3813,2329945
2025-04-25T04,3042,2332987
2025-04-25T05,2622,2335609
2025-04-25T06,1109,2336718
2025-04-25T07,10,2336728
2025-04-25T08,-108,2336620
2025-04-25T09,-129,2336491
2025-04-25T10,71,2336562
2025-04-25T11,231,2336793
2025-04-25T12,1427,2338220
2025-04-25T13,2820,2341040
2025-04-25T14,1453,2342493
2025-04-25T15,70,2342563
2025-04-25T16,-125,2342438
2025-04-25T17,-431,2342007
2025-04-25T18,-429,2341578
2025-04-25T19,-428,2341150
2025-04-25T20,-520,2340630
2025-04-25T21,-522,2340108
2025-04-25T22,-473,2339635
2025-04-25T23,-114,2339521
2025-04-26T00,883,2340404
2025-04-26T01,3279,2343683
2025-04-26T02,5896,2349579
2025-04-26T03,4367,2353946
2025-04-26T04,2985,2356931
2025-04-26T05,2623,2359554
2025-04-26T06,873,2360427
2025-04-26T07,402,2360829
2025-04-26T08,8,2360837
2025-04-26T09,-74,2360763
2025-04-26T10,-262,2360501
2025-04-26T11,31,2360532
2025-04-26T12,838,2361370
2025-04-26T13,898,2362268
2025-04-26T14,302,2362570
2025-04-26T15,-17,2362553
2025-04-26T16,-256,2362297
2025-04-26T17,-451,2361846
2025-04-26T18,-368,2361478
2025-04-26T19,-269,2361209
2025-04-26T20,-259,2360950
2025-04-26T21,-357,2360593
2025-04-26T22,133,2360726
2025-04-26T23,561,2361287
2025-04-27T00,1024,2362311
2025-04-27T01,3372,2365683
2025-04-27T02,5921,2371604
2025-04-27T03,3046,2374650
2025-04-27T04,2604,2377254
2025-04-27T05,2115,2379369
2025-04-27T06,1028,2380397
2025-04-27T07,708,2381105
2025-04-27T08,362,2381467
2025-04-27T09,383,2381850
2025-04-27T10,500,2382350
2025-04-27T11,685,2383035
2025-04-27T12,524,2383559
2025-04-27T13,579,2384138
2025-04-27T14,15,2384153
2025-04-27T15,-47,2384106
2025-04-27T16,-405,2383701
2025-04-27T17,-424,2383277
2025-04-27T18,-684,2382593
2025-04-27T19,-628,2381965
2025-04-27T20,-587,2381378
2025-04-27T21,-621,2380757
2025-04-27T22,-438,2380319
2025-04-27T23,-219,2380100
2025-04-28T00,74,2380174
2025-04-28T01,1531,2381705
2025-04-28T02,3702,2385407
2025-04-28T03,3014,2388421
2025-04-28T04,3009,2391430
2025-04-28T05,2654,2394084
2025-04-28T06,928,2395012
2025-04-28T07,439,2395451
2025-04-28T08,301,2395752
2025-04-28T09,33,2395785
2025-04-28T10,-116,2395669
2025-04-28T11,666,2396335
2025-04-28T12,1160,2397495
2025-04-28T13,1350,2398845
2025-04-28T14,762,2399607
2025-04-28T15,-54,2399553
2025-04-28T16,-119,2399434
2025-04-28T17,-291,2399143
2025-04-28T18,-113,2399030
2025-04-28T19,-213,2398817
2025-04-28T20,-291,2398526
2025-04-28T21,-339,2398187
2025-04-28T22,92,2398279
2025-04-28T23,439,2398718
2025-04-29T00,700,2399418
2025-04-29T01,2485,2401903
2025-04-29T02,4339,2406242
2025-04-29T03,3720,2409962
2025-04-29T04,2907,2412869
2025-04-29T05,2144,2415013
2025-04-29T06,856,2415869
2025-04-29T07,-140,2415729
2025-04-29T08,-242,2415487
2025-04-29T09,-6,2415481
2025-04-29T10,83,2415564
2025-04-29T11,379,2415943
2025-04-29T12,1468,2417411
2025-04-29T13,1735,2419146
2025-04-29T14,707,2419853
2025-04-29T15,-60,2419793
2025-04-29T16,-381,2419412
2025-04-29T17,-483,2418929
2025-04-29T18,-437,2418492
2025-04-29T19,-310,2418182
2025-04-29T20,139,2418321
2025-04-29T21,-275,2418046
2025-04-29T22,26,2418072
2025-04-29T23,-44,2418028
2025-04-30T00,611,2418639
2025-04-30T01,2077,2420716
2025-04-30T02,5050,2425766
2025-04-30T03,4966,2430732
2025-04-30T04,2691,2433423
2025-04-30T05,1967,2435390
2025-04-30T06,815,2436205
2025-04-30T07,328,2436533
2025-04-30T08,32,2436565
2025-04-30T09,58,2436623
2025-04-30T10,288,2436911
2025-04-30T11,259,2437170
2025-04-30T12,1179,2438349
2025-04-30T13,1473,2439822
2025-04-30T14,347,2440169
2025-04-30T15,129,2440298
2025-04-30T16,378,2440676
2025-04-30T17,-35,2440641
2025-04-30T18,9,2440650
2025-04-30T19,-150,2440500
2025-04-30T20,-885,2439615
2025-04-30T21,-959,2438656
2025-04-30T22,-531,2438125
2025-04-30T23,-259,2437866
2025-05-01T00,220,2438086
2025-05-01T01,1963,2440049
2025-05-01T02,5796,2445845
2025-05-01T03,6428,2452273
2025-05-01T04,4356,2456629
2025-05-01T05,2374,2459003
2025-05-01T06,809,2459812
2025-05-01T07,76,2459888
2025-05-01T08,71,2459959
2025-05-01T09,173,2460132
2025-05-01T10,344,2460476
2025-05-01T11,580,2461056
2025-05-01T12,1619,2462675
2025-05-01T13,736,2463411
2025-05-01T14,315,2463726
2025-05-01T15,-437,2463289
2025-05-01T16,-953,2462336
2025-05-01T17,-914,2461422
2025-05-01T18,-476,2460946
2025-05-01T19,-491,2460455
2025-05-01T20,-176,2460279
2025-05-01T21,263,2460542
2025-05-01T22,421,2460963
2025-05-01T23,200,2461163
2025-05-02T00,335,2461498
2025-05-02T01,2094,2463592
2025-05-02T02,4013,2467605
2025-05-02T03,3829,2471434
2025-05-02T04,2752,2474186
2025-05-02T05,2240,2476426
2025-05-02T06,1074,2477500
2025-05-02T07,395,2477895
2025-05-02T08,65,2477960
2025-05-02T09,35,2477995
2025-05-02T10,99,2478094
2025-05-02T11,274,2478368
2025-05-02T12,775,2479143
2025-05-02T13,1210,2480353
2025-05-02T14,522,2480875
2025-05-02T15,-103,2480772
2025-05-02T16,-570,2480202
2025-05-02T17,-838,2479364
2025-05-02T18,-455,2478909
2025-05-02T19,-570,2478339
2025-05-02T20,-352,2477987
2025-05-02T21,-143,2477844
2025-05-02T22,161,2478005
2025-05-02T23,363,2478368
2025-05-03T00,566,2478934
2025-05-03T01,1190,2480124
2025-05-03T02,4060,2484184
2025-05-03T03,4666,2488850
2025-05-03T04,3153,2492003
2025-05-03T05,2272,2494275
2025-05-03T06,1155,2495430
2025-05-03T07,423,2495853
2025-05-03T08,112,2495965
2025-05-03T09,146,2496111
2025-05-03T10,154,2496265
2025-05-03T11,439,2496704
2025-05-03T12,578,2497282
2025-05-03T13,101,2497383
2025-05-03T14,-12,2497371
2025-05-03T15,-284,2497087
2025-05-03T16,-459,2496628
2025-05-03T17,-377,2496251
2025-05-03T18,-513,2495738
2025-05-03T19,-416,2495322
2025-05-03T20,-217,2495105
2025-05-03T21,-227,2494878
2025-05-03T22,-67,2494811
2025-05-03T23,-133,2494678
2025-05-04T00,-51,2494627
2025-05-04T01,3566,2498193
2025-05-04T02,6540,2504733
2025-05-04T03,4242,2508975
2025-05-04T04,2642,2511617
2025-05-04T05,2328,2513945
2025-05-04T06,726,2514671
2025-05-04T07,175,2514846
2025-05-04T08,-62,2514784
2025-05-04T09,-28,2514756
2025-05-04T10,52,2514808
2025-05-04T11,114,2514922
2025-05-04T12,690,2515612
2025-05-04T13,247,2515859
2025-05-04T14,401,2516260
2025-05-04T15,-104,2516156
2025-05-04T16,-541,2515615
2025-05-04T17,-550,2515065
2025-05-04T18,-605,2514460
2025-05-04T19,-394,2514066
2025-05-04T20,-329,2513737
2025-05-04T21,-486,2513251
2025-05-04T22,-288,2512963
2025-05-04T23,-29,2512934
2025-05-05T00,367,2513301
2025-05-05T01,1496,2514797
2025-05-05T02,3099,2517896
2025-05-05T03,2673,2520569
2025-05-05T04,2248,2522817
2025-05-05T05,1760,2524577
2025-05-05T06,699,2525276
2025-05-05T07,197,2525473
2025-05-05T08,-64,2525409
2025-05-05T09,250,2525659
2025-05-05T10,451,2526110
2025-05-05T11,853,2526963
2025-05-05T12,1819,2528782
2025-05-05T13,1268,2530050
2025-05-05T14,285,2530335
2025-05-05T15,-87,2530248
2025-05-05T16,-207,2530041
2025-05-05T17,-269,2529772
2025-05-05T18,-578,2529194
2025-05-05T19,-397,2528797
2025-05-05T20,-766,2528031
2025-05-05T21,-530,2527501
2025-05-05T22,-422,2527079
2025-05-05T23,-35,2527044
2025-05-06T00,513,2527557
2025-05-06T01,800,2528357
2025-05-06T02,2126,2530483
2025-05-06T03,2528,2533011
2025-05-06T04,2378,2535389
2025-05-06T05,2225,2537614
2025-05-06T06,1270,2538884
2025-05-06T07,542,2539426
2025-05-06T08,65,2539491
2025-05-06T09,-21,2539470
2025-05-06T10,38,2539508
2025-05-06T11,301,2539809
2025-05-06T12,1214,2541023
2025-05-06T13,1799,2542822
2025-05-06T14,674,2543496
2025-05-06T15,311,2543807
2025-05-06T16,166,2543973
2025-05-06T17,-193,2543780
2025-05-06T18,-654,2543126
2025-05-06T19,-765,2542361
2025-05-06T20,-723,2541638
2025-05-06T21,-712,2540926
2025-05-06T22,-286,2540640
2025-05-06T23,-45,2540595
2025-05-07T00,635,2541230
2025-05-07T01,3464,2544694
2025-05-07T02,5009,2549703
2025-05-07T03,5876,2555579
2025-05-07T04,3473,2559052
2025-05-07T05,2438,2561490
2025-05-07T06,534,2562024
2025-05-07T07,295,2562319
2025-05-07T08,32,2562351
2025-05-07T09,217,2562568
2025-05-07T10,179,2562747
2025-05-07T11,303,2563050
2025-05-07T12,593,2563643
2025-05-07T13,599,2564242
2025-05-07T14,569,2564811
2025-05-07T15,169,2564980
2025-05-07T16,-154,2564826
2025-05-07T17,-469,2564357
2025-05-07T18,-856,2563501
2025-05-07T19,-685,2562816
2025-05-07T20,-996,2561820
2025-05-07T21,-913,2560907
2025-05-07T22,-149,2560758
2025-05-07T23,-162,2560596
2025-05-08T00,365,2560961
2025-05-08T01,2880,2563841
2025-05-08T02,6082,2569923
2025-05-08T03,4704,2574627
2025-05-08T04,3029,2577656
2025-05-08T05,2379,2580035
2025-05-08T06,895,2580930
2025-05-08T07,308,2581238
2025-05-08T08,150,2581388
2025-05-08T09,-11,2581377
2025-05-08T10,177,2581554
2025-05-08T11,257,2581811
2025-05-08T12,870,2582681
2025-05-08T13,326,2583007
2025-05-08T14,213,2583220
2025-05-08T15,-65,2583155
2025-05-08T16,-351,2582804
2025-05-08T17,-291,2582513
2025-05-08T18,-721,2581792
2025-05-08T19,-480,2581312
2025-05-08T20,-339,2580973
2025-05-08T21,-421,2580552
2025-05-08T22,-272,2580280
2025-05-08T23,905,2581185
2025-05-09T00,1299,2582484
2025-05-09T01,2652,2585136
2025-05-09T02,6358,2591494
2025-05-09T03,4715,2596209
2025-05-09T04,3384,2599593
2025-05-09T05,2725,2602318
2025-05-09T06,1127,2603445
2025-05-09T07,462,2603907
2025-05-09T08,125,2604032
2025-05-09T09,98,2604130
2025-05-09T10,63,2604193
2025-05-09T11,39,2604232
2025-05-09T12,329,2604561
2025-05-09T13,251,2604812
2025-05-09T14,149,2604961
2025-05-09T15,99,2605060
2025-05-09T16,-518,2604542
2025-05-09T17,-892,2603650
2025-05-09T18,-838,2602812
2025-05-09T19,-450,2602362
2025-05-09T20,-652,2601710
2025-05-09T21,-279,2601431
2025-05-09T22,51,2601482
2025-05-09T23,191,2601673
2025-05-10T00,673,2602346
2025-05-10T01,2525,2604871
2025-05-10T02,6030,2610901
2025-05-10T03,6402,2617303
2025-05-10T04,4373,2621676
2025-05-10T05,2478,2624154
2025-05-10T06,975,2625129
2025-05-10T07,366,2625495
2025-05-10T08,296,2625791
2025-05-10T09,129,2625920
2025-05-10T10,59,2625979
2025-05-10T11,-8,2625971
2025-05-10T12,-6,2625965
2025-05-10T13,87,2626052
2025-05-10T14,198,2626250
2025-05-10T15,-375,2625875
2025-05-10T16,-632,2625243
2025-05-10T17,-623,2624620
2025-05-10T18,-782,2623838
2025-05-10T19,-463,2623375
2025-05-10T20,-703,2622672
2025-05-10T21,-649,2622023
2025-05-10T22,-386,2621637
2025-05-10T23,-63,2621574
2025-05-11T00,218,2621792
2025-05-11T01,1572,2623364
2025-05-11T02,4897,2628261
2025-05-11T03,4666,2632927
2025-05-11T04,3605,2636532
2025-05-11T05,2548,2639080
2025-05-11T06,815,2639895
2025-05-11T07,630,2640525
2025-05-11T08,522,2641047
2025-05-11T09,427,2641474
2025-05-11T10,236,2641710
2025-05-11T11,416,2642126
2025-05-11T12,388,2642514
2025-05-11T13,290,2642804
2025-05-11T14,-49,2642755
2025-05-11T15,-72,2642683
2025-05-11T16,-435,2642248
2025-05-11T17,-618,2641630
2025-05-11T18,-945,2640685
2025-05-11T19,-893,2639792
2025-05-11T20,-595,2639197
2025-05-11T21,-574,2638623
2025-05-11T22,-136,2638487
2025-05-11T23,294,2638781
2025-05-12T00,639,2639420
2025-05-12T01,3235,2642655
2025-05-12T02,6151,2648806
2025-05-12T03,5400,2654206
2025-05-12T04,3046,2657252
2025-05-12T05,1813,2659065
2025-05-12T06,622,2659687
2025-05-12T07,75,2659762
2025-05-12T08,73,2659835
2025-05-12T09,38,2659873
2025-05-12T10,48,2659921
2025-05-12T11,233,2660154
2025-05-12T12,1000,2661154
2025-05-12T13,141,2661295
2025-05-12T14,-85,2661210
2025-05-12T15,-468,2660742
2025-05-12T16,-596,2660146
2025-05-12T17,-489,2659657
2025-05-12T18,-288,2659369
2025-05-12T19,-445,2658924
2025-05-12T20,-449,2658475
2025-05-12T21,-273,2658202
2025-05-12T22,-245,2657957
2025-05-12T23,31,2657988
2025-05-13T00,777,2658765
